GC_Content,ORF_Length,Fickett_Score,Hexamer_Score,MFE,Sequence_Length,Label,ID,Predicted_Label,Predicted_Probability
0.43125,0.26,1.606944444,-45.6,0.000339188,160,-1,rna-XR_003474375.1,1,1.0
0.459627329,0.37,1.821192696,-40.5,0.000297917,161,-1,rna-XR_003474435.1,1,1.0
0.51552795,0.37,1.615277778,-54.9,0.000290962,161,-1,rna-XR_003474424.1,1,1.0
0.429867987,2.0,1.208927576,-310.1,0.000354374,1212,-1,rna-XM_004508828.3,1,1.0
0.401821862,2.15,1.222744793,-249.6,0.000366018,988,-1,rna-XM_004508830.3,1,1.0
0.366297468,2.1,1.322857524,-308.8,0.000416239,1264,-1,MSTRG.21548.1,1,1.0
0.366147309,2.61,1.401149951,-347.3,0.000418034,1412,-1,MSTRG.21548.2,1,1.0
0.36481615,2.62,1.202134324,-329.8,0.000419774,1387,-1,MSTRG.21548.3,1,1.0
0.371695179,1.68,1.271144096,-309.7,0.000417105,1286,-1,MSTRG.21548.4,1,1.0
0.370728083,2.61,1.383735795,-326.8,0.00041721,1346,-1,rna-XM_004508831.3,1,1.0
0.368975904,2.62,1.23725605,-314.1,0.000418453,1328,-1,rna-XM_027336462.1,1,1.0
0.369361702,2.11,1.177926043,-274.4,0.000416477,1175,-1,rna-XM_027336463.1,1,1.0
0.372626582,1.21,1.100334582,-303.0,0.000414185,1264,-1,MSTRG.21548.5,1,1.0
0.370098039,1.27,1.315695847,-295.1,0.000437682,1224,-1,MSTRG.21551.2,1,1.0
0.331690141,1.17,1.127701449,-294.0,0.000443964,1420,-1,MSTRG.21553.1,1,1.0
0.356621481,1.17,1.19592862,-199.5,0.000412385,959,-1,MSTRG.21553.2,1,1.0
0.34375,1.17,1.385841093,-145.6,0.000431732,704,-1,rna-XM_012718169.2,1,1.0
0.395480226,2.3,1.529992243,-297.5,0.000393506,1239,-1,MSTRG.21554.1,1,1.0
0.418217434,2.3,1.595034176,-256.3,0.000388506,1021,-1,rna-XM_004508844.3,1,1.0
0.357995227,0.56,1.406434433,-87.6,0.000420186,419,-1,MSTRG.21555.1,1,1.0
0.426746167,2.48,1.528732097,-327.8,0.000371326,1174,-1,MSTRG.21557.1,1,1.0
0.427943761,2.48,1.504752925,-314.1,0.000371186,1138,-1,rna-XM_004508846.3,1,1.0
0.343283582,0.15,1.845170455,-35.0,0.000464718,201,-1,MSTRG.21559.1,1,1.0
0.374538745,0.63,1.270412627,-112.3,0.00042719,542,-1,MSTRG.21560.1,1,1.0
0.394342762,0.63,1.240028749,-135.4,0.000419033,601,-1,rna-XM_004508848.3,1,1.0
0.381742739,3.54,1.433858074,-373.5,0.000417011,1446,-1,rna-XM_012718195.2,1,1.0
0.381949458,3.54,1.476130257,-362.7,0.000417532,1385,-1,rna-XM_012718196.2,1,1.0
0.370289855,3.54,1.496551099,-345.2,0.000425072,1380,-1,rna-XM_004508858.3,1,1.0
0.378419453,0.98,1.19783635,-297.2,0.000405724,1316,-1,MSTRG.21565.1,1,1.0
0.389312977,0.98,1.26525183,-264.7,0.000377554,1179,-1,MSTRG.21565.3,1,1.0
0.416553596,0.9,1.356945143,-162.5,0.000351631,737,-1,MSTRG.21565.4,1,1.0
0.419023136,0.9,1.308566173,-174.7,0.000352925,778,-1,MSTRG.21565.5,1,1.0
0.414201183,0.96,1.303562001,-144.6,0.000357265,676,-1,MSTRG.21565.6,1,1.0
0.415277778,0.98,1.385630848,-150.8,0.000362258,720,-1,MSTRG.21565.7,1,1.0
0.417739628,0.94,1.405756149,-165.1,0.000360422,699,-1,MSTRG.21565.8,1,1.0
0.412969283,0.94,1.519244231,-148.4,0.000366082,586,-1,rna-XR_001144374.2,1,1.0
0.409090909,0.96,1.310650512,-132.6,0.000367858,594,-1,rna-XM_004508854.3,1,1.0
0.40881459,0.98,1.429287099,-140.0,0.000369448,658,-1,rna-XM_027336970.1,1,1.0
0.413929041,0.98,1.372324146,-171.6,0.000364329,761,-1,rna-XR_001144373.2,1,1.0
0.411428571,0.98,1.415564904,-154.5,0.000369831,700,-1,rna-XR_003474262.1,1,1.0
0.411111111,0.98,1.328733362,-157.4,0.000363658,720,-1,rna-XR_190161.3,1,1.0
0.412030075,0.9,1.427377451,-151.5,0.000359709,665,-1,rna-XR_003474263.1,1,1.0
0.417079208,0.98,1.343099839,-180.4,0.000361502,808,-1,MSTRG.21565.9,1,1.0
0.368,0.53,1.382348197,-151.4,0.000413826,625,-1,rna-XM_004508871.3,1,1.0
0.361881785,0.53,1.225886344,-196.5,0.000425552,829,-1,MSTRG.21568.4,1,1.0
0.389419544,0.91,1.159287504,-364.0,0.000386635,1361,-1,MSTRG.21568.5,1,1.0
0.367412141,0.58,1.18395885,-144.7,0.000413401,626,-1,rna-XM_004508869.3,1,1.0
0.367601246,0.53,1.378824617,-153.8,0.000410304,642,-1,rna-XM_004508870.3,1,1.0
0.384505022,1.75,1.206715576,-336.3,0.000408198,1394,-1,MSTRG.21572.1,1,1.0
0.387426901,2.82,1.463653011,-334.6,0.000406874,1368,-1,MSTRG.21572.2,1,1.0
0.391679749,2.82,1.520638313,-319.3,0.000407826,1274,-1,rna-XM_004508874.3,1,1.0
0.350125945,2.0,1.210710873,-263.1,0.000435836,1191,-1,MSTRG.21574.1,1,1.0
0.355334539,2.0,1.238624737,-251.9,0.000436703,1106,-1,rna-XM_004508878.3,1,1.0
0.358477011,0.65,1.431540839,-322.7,0.000439713,1392,-1,MSTRG.21577.1,1,1.0
0.369281046,2.32,1.475623336,-264.0,0.000431986,1224,-1,rna-XM_004508880.3,1,1.0
0.437209302,0.35,1.479513889,-44.4,0.000309599,215,-1,MSTRG.21579.1,1,1.0
0.329457364,0.54,1.476275351,-120.0,0.000464438,516,-1,rna-XR_003474173.1,1,1.0
0.384259259,0.45,1.200638817,-247.4,0.000386295,1080,-1,rna-XM_027336628.1,1,1.0
0.41563786,0.85,1.462941628,-106.5,0.000395555,486,-1,MSTRG.21582.1,1,1.0
0.348148148,0.12,1.528872248,-59.0,0.000434746,270,-1,rna-XR_003474027.1,1,1.0
0.375,0.12,1.442926156,-70.0,0.000410367,296,-1,MSTRG.21583.1,1,1.0
0.39418526,2.48,1.197472737,-349.0,0.000385749,1479,-1,MSTRG.21585.1,1,1.0
0.41025641,2.48,1.227447441,-283.5,0.000373642,1248,-1,rna-XM_004508884.3,1,1.0
0.367931836,2.17,1.343974296,-328.7,0.000410801,1291,-1,MSTRG.21588.1,1,1.0
0.375638842,2.17,1.36667085,-298.7,0.000408852,1174,-1,rna-XM_004508887.3,1,1.0
0.357357357,2.17,1.32492369,-320.2,0.000423701,1332,-1,MSTRG.21588.2,1,1.0
0.363351605,2.56,1.429548752,-306.8,0.000427622,1277,-1,rna-XM_027336779.1,1,1.0
0.283842795,0.25,2.748076923,-37.1,0.000466056,229,-1,MSTRG.21589.1,1,1.0
0.397981255,3.18,1.423769651,-318.5,0.000394827,1387,-1,rna-XM_012718194.2,1,1.0
0.422432629,2.66,1.330651976,-380.8,0.00035407,1373,-1,rna-XM_004508891.3,1,1.0
0.379310345,2.3,1.634891304,-265.7,0.000421006,1073,-1,rna-XM_004508892.3,1,1.0
0.409923664,1.9,1.213678642,-351.6,0.000375551,1310,-1,MSTRG.21592.2,1,1.0
0.419047619,3.02,1.548231979,-346.4,0.000367029,1260,-1,rna-XM_004508893.2,1,1.0
0.417791898,3.02,1.537454699,-345.1,0.000366317,1259,-1,MSTRG.21592.3,1,1.0
0.339385475,0.68,1.162163949,-152.5,0.000450493,716,-1,MSTRG.21593.2,1,1.0
0.333333333,0.42,1.133372048,-327.0,0.000437097,1407,-1,MSTRG.21593.3,1,1.0
0.343709468,0.41,1.265581232,-168.4,0.000435986,771,-1,MSTRG.21593.4,1,1.0
0.318811881,0.42,1.189912615,-110.3,0.000435846,505,-1,rna-XR_003474141.1,1,1.0
0.339181287,0.15,1.156501832,-77.9,0.000422834,342,-1,MSTRG.21593.5,1,1.0
0.405144695,2.03,1.423378557,-274.2,0.0003734,1244,-1,MSTRG.21596.1,1,1.0
0.4,2.03,1.443638327,-247.5,0.000371528,1075,-1,rna-NM_001278997.1,1,1.0
0.364543361,2.25,1.199561297,-270.0,0.000422845,1303,-1,MSTRG.21598.1,1,1.0
0.388785047,2.25,1.249568661,-231.7,0.000403585,1070,-1,rna-XM_004508899.3,1,1.0
0.362754607,2.3,1.243408368,-223.5,0.000414287,1031,-1,MSTRG.21598.2,1,1.0
0.384052075,0.89,1.195413336,-302.1,0.000384441,1229,-1,MSTRG.21599.1,1,1.0
0.398943197,0.89,1.325514108,-175.6,0.000387966,757,-1,rna-XM_004508974.3,1,1.0
0.363575717,0.62,1.158038529,-354.3,0.000408673,1499,-1,MSTRG.21599.2,1,1.0
0.415233415,3.34,1.822022189,-343.0,0.000399322,1221,-1,MSTRG.21601.2,1,1.0
0.37972028,4.25,1.505431591,-355.3,0.000402988,1430,-1,rna-XM_004508901.3,1,1.0
0.384868421,0.67,2.479072398,-76.0,0.000386534,304,-1,MSTRG.21602.1,1,1.0
0.158508159,0.19,1.260739964,-45.6,0.000664358,429,-1,MSTRG.21603.1,1,1.0
0.423103688,3.04,1.416525977,-358.0,0.000359308,1437,-1,MSTRG.21604.2,1,1.0
0.428789033,3.04,1.476028905,-326.0,0.000352251,1313,-1,rna-XM_004508902.3,1,1.0
0.350089767,0.26,1.340766178,-136.4,0.000396986,557,-1,MSTRG.21605.1,1,1.0
0.420051858,2.54,1.416368871,-299.0,0.000379888,1157,-1,rna-XM_004508903.3,1,1.0
0.331775701,1.77,1.144041506,-235.4,0.000445826,1070,-1,rna-XM_004508975.3,1,1.0
0.368131868,0.74,1.311841492,-89.4,0.000494044,364,-1,MSTRG.21608.1,1,1.0
0.376292212,2.99,1.433497552,-323.17,0.00038815,1451,-1,MSTRG.21610.1,1,1.0
0.391373802,2.99,1.447988558,-287.5,0.000369972,1252,-1,rna-XM_004508907.3,1,1.0
0.317098446,0.51,1.231034107,-195.5,0.000423822,965,-1,MSTRG.21611.1,1,1.0
0.354411765,0.23,1.20702235,-161.8,0.000399825,680,-1,MSTRG.21612.1,1,1.0
0.569444444,0.19,1.841666667,-23.2,0.000184089,72,-1,rna-TRNAW-CCA-7,1,1.0
0.390742001,3.36,1.355767762,-382.5,0.000403147,1469,-1,MSTRG.21615.1,1,1.0
0.386583679,3.36,1.285382496,-367.4,0.000401635,1446,-1,rna-XM_004508910.3,1,1.0
0.364379085,2.14,1.327793313,-279.6,0.000428623,1224,-1,MSTRG.21616.1,1,1.0
0.376007162,2.14,1.397426386,-252.6,0.000424837,1117,-1,rna-XM_004508911.3,1,1.0
0.425583266,3.06,1.4485565,-325.2,0.000389394,1243,-1,rna-XM_012718186.2,1,1.0
0.429951691,3.06,1.463129602,-333.5,0.000388295,1242,-1,rna-XM_004508912.3,1,1.0
0.393521709,2.75,1.393425781,-364.9,0.000394967,1451,-1,rna-XM_004508915.3,1,1.0
0.39275766,2.7,1.390512344,-359.9,0.000395389,1436,-1,rna-XM_004508916.3,1,1.0
0.402489627,0.93,1.317552779,-193.5,0.000390131,723,-1,MSTRG.21622.1,1,1.0
0.409162717,0.93,1.299603175,-166.8,0.000382062,633,-1,rna-XM_004508919.3,1,1.0
0.350620068,2.48,1.478633436,-179.5,0.00040809,887,-1,rna-XM_004508920.3,1,1.0
0.350380849,2.48,1.471916972,-189.3,0.000413126,919,-1,MSTRG.21623.1,1,1.0
0.375153752,0.56,1.152228977,-181.7,0.000385657,813,-1,rna-XR_001144372.2,1,1.0
0.417954378,0.69,1.17784997,-346.4,0.000350974,1359,-1,MSTRG.21626.1,1,1.0
0.381081081,1.96,1.327002377,-335.8,0.000408651,1480,-1,MSTRG.21629.3,1,1.0
0.321862348,0.33,1.265830189,-68.7,0.000428492,494,-1,MSTRG.21630.1,1,1.0
0.411940299,3.25,1.47372549,-302.3,0.000385637,1340,-1,rna-XM_004508927.3,1,1.0
0.400862069,3.26,1.449932571,-305.28,0.000391667,1392,-1,MSTRG.21631.1,1,1.0
0.400434468,3.25,1.461234551,-302.47,0.000391145,1381,-1,MSTRG.21631.2,1,1.0
0.417371253,3.26,1.448220596,-290.08,0.000382731,1301,-1,rna-XM_004508926.3,1,1.0
0.386909091,3.24,1.994857818,-369.4,0.000400131,1375,-1,MSTRG.21632.1,1,1.0
0.416058394,3.24,2.049051366,-355.2,0.000378397,1233,-1,rna-XM_012718171.2,1,1.0
0.434418605,3.26,1.330513092,-262.7,0.000357147,1075,-1,gene-LOC105852482,1,1.0
0.338645418,0.08,1.435071301,-51.6,0.000427058,251,-1,MSTRG.21634.1,1,1.0
0.32111001,1.53,1.273382834,-213.8,0.0005137,1009,-1,MSTRG.21635.1,1,1.0
0.326248672,1.53,1.339882189,-196.9,0.000512932,941,-1,rna-XM_004508928.3,1,1.0
0.379716981,2.07,1.364730295,-317.6,0.000408123,1272,-1,MSTRG.21637.1,1,1.0
0.392285983,2.07,1.392146381,-271.7,0.000406113,1063,-1,rna-XM_004508932.3,1,1.0
0.359466222,0.5,1.335449927,-247.7,0.000402329,1199,-1,MSTRG.21638.1,1,1.0
0.367826905,1.93,1.40363053,-236.1,0.000394051,1063,-1,rna-XM_004508931.3,1,1.0
0.461988304,2.28,1.504989035,-165.79,0.000337354,684,-1,rna-XM_004508977.1,1,1.0
0.442508711,2.8,1.358915739,-395.5,0.000361531,1435,-1,MSTRG.21639.3,1,1.0
0.408640864,2.55,1.513492308,-292.5,0.000363334,1111,-1,rna-XM_004508933.3,1,1.0
0.352044352,3.93,1.498054795,-305.5,0.000431415,1443,-1,rna-XM_012718162.2,1,1.0
0.387554585,1.39,1.254988024,-221.5,0.000396496,916,-1,MSTRG.21642.6,1,1.0
0.363721805,1.39,1.212518341,-249.7,0.000418202,1064,-1,MSTRG.21642.7,1,1.0
0.371584699,1.12,1.407876339,-182.6,0.000413207,732,-1,rna-XM_027336349.1,1,1.0
0.379351741,1.24,1.285778867,-209.5,0.000393034,833,-1,rna-XM_004508939.3,1,1.0
0.384078212,1.47,1.328498707,-180.9,0.000405346,716,-1,rna-XM_027336346.1,1,1.0
0.383010432,1.32,1.312916732,-175.2,0.000403078,671,-1,rna-XM_027336348.1,1,1.0
0.384615385,1.39,1.346702226,-175.2,0.000404361,702,-1,rna-XM_027336347.1,1,1.0
0.362385321,1.24,1.217243919,-211.6,0.000416551,872,-1,MSTRG.21642.8,1,1.0
0.382048331,1.32,1.246413336,-224.2,0.00039474,869,-1,MSTRG.21642.9,1,1.0
0.351412429,0.56,1.227088883,-206.3,0.000426422,885,-1,MSTRG.21642.10,1,1.0
0.381009615,1.12,1.36552148,-204.1,0.000397497,832,-1,MSTRG.21642.11,1,1.0
0.381081081,1.24,1.266667769,-192.1,0.000409932,740,-1,MSTRG.21642.12,1,1.0
0.616438356,0.0,2.7,-27.7,0.000167933,73,-1,rna-TRNAK-CUU-13,1,1.0
0.348101266,0.14,1.164553026,-76.3,0.000451975,316,-1,MSTRG.21645.1,1,1.0
0.390322581,0.69,1.406726076,-50.9,0.000376779,310,-1,MSTRG.21646.1,1,1.0
0.409824561,2.81,1.209944032,-385.1,0.00038271,1425,-1,rna-XM_004508944.3,1,1.0
0.409630147,2.81,1.162392212,-390.4,0.00038464,1433,-1,rna-XM_004508945.3,1,1.0
0.376344086,0.18,1.484126984,-21.3,0.000429399,93,-1,rna-XR_003474372.1,1,1.0
0.311827957,0.2,3.325892857,-18.9,0.000452927,93,-1,rna-XR_003474370.1,1,1.0
0.414634146,0.19,1.526190476,-12.6,0.000352303,82,-1,rna-XR_003474383.1,1,1.0
0.465909091,0.23,1.832142857,-18.1,0.000373752,88,-1,rna-XR_003474373.1,1,1.0
0.274319066,0.57,1.085374499,-141.2,0.000506454,1028,-1,MSTRG.21649.1,1,1.0
0.376344086,0.2,2.075,-18.8,0.000411049,93,-1,rna-XR_003474371.1,1,1.0
0.380952381,0.07,1.577777778,-11.9,0.000382231,84,-1,rna-XR_003474382.1,1,1.0
0.443181818,0.23,1.988095238,-15.5,0.000376209,88,-1,rna-XR_003474374.1,1,1.0
0.427055703,0.23,1.432816621,-106.1,0.000392305,377,-1,MSTRG.21652.1,1,1.0
0.390804598,0.1,1.833333333,-18.0,0.000315714,87,-1,rna-XR_003474369.1,1,1.0
0.413793103,0.2,2.566964286,-19.6,0.000399055,87,-1,rna-XR_003474366.1,1,1.0
0.356164384,0.08,2.79375,-19.2,0.000448644,73,-1,rna-XR_003474363.1,1,1.0
0.347921225,0.82,1.559033221,-191.7,0.000400485,914,-1,MSTRG.21655.1,1,1.0
0.357314149,0.82,1.661372126,-179.2,0.000389056,834,-1,rna-XR_003474051.1,1,1.0
0.345078979,0.82,1.553901649,-170.9,0.000402168,823,-1,MSTRG.21655.2,1,1.0
0.358845671,0.82,1.582298512,-177.6,0.00038651,797,-1,rna-XR_003474052.1,1,1.0
0.357239513,0.82,1.613231285,-159.4,0.000385245,739,-1,rna-XR_001144371.2,1,1.0
0.379844961,2.16,1.342165271,-316.4,0.000403519,1290,-1,MSTRG.21658.1,1,1.0
0.379826635,2.23,1.269389285,-316.3,0.00040433,1269,-1,MSTRG.21658.2,1,1.0
0.380495604,2.23,1.322738753,-311.3,0.000406857,1251,-1,rna-XM_004508955.2,1,1.0
0.380914194,2.16,1.360124951,-308.9,0.000406403,1247,-1,rna-XM_004508956.2,1,1.0
0.370897155,2.3,1.630092083,-225.7,0.000413096,914,-1,rna-XM_004508958.3,1,1.0
0.381748072,0.41,1.237650425,-161.1,0.000381809,778,-1,MSTRG.21663.1,1,1.0
0.365887208,0.3,1.832581799,-177.2,0.000466525,727,-1,MSTRG.21665.1,1,1.0
0.375389408,0.3,2.201871658,-158.1,0.000466783,642,-1,MSTRG.21665.2,1,1.0
0.393617021,2.01,1.475736517,-189.0,0.000395017,752,-1,MSTRG.21666.1,1,1.0
0.411042945,1.72,1.677536475,-164.5,0.000379126,652,-1,MSTRG.21666.2,1,1.0
0.353372434,1.48,1.206107464,-309.2,0.000421498,1364,-1,MSTRG.21668.5,1,1.0
0.395989975,1.48,1.509422184,-195.6,0.000383085,798,-1,rna-XM_004508966.3,1,1.0
0.393018018,1.48,1.442684109,-212.3,0.000390928,888,-1,rna-XM_004508965.3,1,1.0
0.369936994,1.48,1.41077353,-254.7,0.000415665,1111,-1,rna-XM_004508962.3,1,1.0
0.369036904,1.48,1.298265207,-257.5,0.000416391,1111,-1,rna-XM_004508963.3,1,1.0
0.381959911,1.48,1.369161457,-217.3,0.000400246,898,-1,rna-XM_004508964.3,1,1.0
0.395778364,0.4,1.704842033,-82.1,0.00040878,379,-1,rna-XR_003474038.1,1,1.0
0.424157303,0.25,1.339473932,-76.3,0.00034192,356,-1,MSTRG.21669.1,1,1.0
0.39756447,1.83,1.284701432,-378.0,0.000376334,1396,-1,MSTRG.21670.2,1,1.0
0.430196484,1.83,1.348114346,-278.5,0.000362929,967,-1,rna-XM_004508967.3,1,1.0
0.384379786,1.17,1.627443182,-133.5,0.000397431,653,-1,rna-XM_004508968.3,1,1.0
0.36,1.17,1.457892343,-162.6,0.000413563,775,-1,MSTRG.21671.1,1,1.0
0.457777778,2.89,1.552038335,-414.0,0.000380241,1350,-1,MSTRG.21673.1,1,1.0
0.337883959,0.45,1.32616342,-185.6,0.000488612,879,-1,MSTRG.21674.6,1,1.0
0.318087318,0.46,1.20229108,-85.9,0.000448743,481,-1,MSTRG.21675.1,1,1.0
0.360189573,0.68,1.152461763,-129.5,0.0004611,633,-1,MSTRG.21675.2,1,1.0
0.3584,0.39,1.15296627,-124.1,0.000461367,625,-1,MSTRG.21675.3,1,1.0
0.371329879,0.68,1.150753646,-123.4,0.00045008,579,-1,gene-LOC101496591,1,1.0
0.360587002,3.53,1.511243797,-333.2,0.000444088,1431,-1,rna-XM_012718207.2,1,1.0
0.348536419,2.97,1.425070553,-325.5,0.000449166,1469,-1,MSTRG.21677.2,1,1.0
0.355263158,0.74,1.221072975,-122.8,0.000421741,532,-1,MSTRG.21678.1,1,1.0
0.327895595,0.39,1.188547347,-109.1,0.000402742,613,-1,MSTRG.21680.1,1,1.0
0.362151777,1.75,1.619617003,-238.6,0.000411287,1041,-1,MSTRG.21681.1,1,1.0
0.339622642,0.79,1.359339212,-144.3,0.000409262,689,-1,MSTRG.21682.1,1,1.0
0.370535714,0.79,1.515413943,-84.0,0.000367684,448,-1,rna-XR_003474171.1,1,1.0
0.415011038,0.86,3.030296093,-95.5,0.000357769,453,-1,MSTRG.21684.1,1,1.0
0.40556369,1.05,1.393778345,-163.5,0.000384749,683,-1,rna-XM_004508983.3,1,1.0
0.396914446,1.05,1.401512434,-171.3,0.000394527,713,-1,MSTRG.21685.1,1,1.0
0.320675105,1.22,1.141336441,-221.0,0.000475479,1185,-1,MSTRG.21687.1,1,1.0
0.320734341,1.22,1.138722679,-165.5,0.000481483,926,-1,rna-XM_004508985.3,1,1.0
0.350323044,3.02,1.380240485,-325.2,0.000414841,1393,-1,MSTRG.21688.1,1,1.0
0.360061681,3.02,1.38498604,-309.1,0.000405428,1297,-1,rna-XM_004508986.3,1,1.0
0.367256637,2.89,1.432443718,-287.3,0.000446555,1356,-1,MSTRG.21689.1,1,1.0
0.378617363,2.89,1.456186746,-270.8,0.000439432,1244,-1,rna-XM_004508987.3,1,1.0
0.327613105,0.39,1.282487436,-145.4,0.000439061,641,-1,MSTRG.21690.1,1,1.0
0.345454545,0.24,1.159579637,-212.5,0.000448333,880,-1,MSTRG.21692.1,1,1.0
0.345887779,2.81,1.237161345,-245.0,0.000431628,1301,-1,MSTRG.21694.1,1,1.0
0.346390169,2.82,1.244489885,-247.3,0.00043156,1302,-1,MSTRG.21694.2,1,1.0
0.351821192,2.82,1.281806605,-233.3,0.000423791,1208,-1,rna-XM_004508990.3,1,1.0
0.351373855,2.81,1.279762071,-231.0,0.000424992,1201,-1,rna-XM_004508991.3,1,1.0
0.383214568,1.72,1.308000877,-326.7,0.00040638,1263,-1,MSTRG.21696.3,1,1.0
0.393668831,2.64,1.330577047,-317.6,0.00039863,1232,-1,rna-XM_004508993.3,1,1.0
0.391659853,2.61,1.323574988,-314.4,0.000399999,1223,-1,rna-XM_004508994.3,1,1.0
0.364694471,0.7,1.632199233,-211.2,0.00039353,1031,-1,MSTRG.21698.1,1,1.0
0.366600791,2.82,1.622369094,-250.9,0.000404866,1012,-1,rna-XM_012718210.2,1,1.0
0.352487737,2.14,1.238085497,-329.1,0.000401075,1427,-1,MSTRG.21699.1,1,1.0
0.414678899,2.52,1.348903655,-273.3,0.000369957,1090,-1,rna-XM_004508997.3,1,1.0
0.303520457,1.73,1.172794919,-200.0,0.000495524,1051,-1,MSTRG.21700.1,1,1.0
0.412930136,1.76,1.269392086,-197.7,0.000363217,959,-1,rna-XM_004508998.3,1,1.0
0.376488095,0.62,1.213915701,-164.4,0.000415185,672,-1,MSTRG.21702.1,1,1.0
0.307855626,0.66,1.459747149,-199.3,0.000462659,942,-1,MSTRG.21703.1,1,1.0
0.313318777,1.87,1.467993363,-192.1,0.000460223,916,-1,rna-XM_004509000.3,1,1.0
0.336990596,1.3,1.297520444,-141.8,0.000436364,638,-1,MSTRG.21704.1,1,1.0
0.357824427,0.51,1.200862069,-213.67,0.000384364,1048,-1,MSTRG.21705.1,1,1.0
0.364332604,0.48,1.181495786,-211.4,0.000398835,914,-1,MSTRG.21705.2,1,1.0
0.360346184,0.37,1.16860937,-313.0,0.000399423,1271,-1,MSTRG.21705.3,1,1.0
0.402081362,1.56,1.357693932,-234.1,0.000371089,1057,-1,rna-XM_027336540.1,1,1.0
0.398397669,1.78,1.176870959,-327.1,0.000387345,1373,-1,rna-XM_027336538.1,1,1.0
0.399119589,1.78,1.195110128,-326.3,0.000387535,1363,-1,rna-XM_027336539.1,1,1.0
0.387888707,1.78,1.234202917,-292.6,0.000398142,1222,-1,MSTRG.21706.3,1,1.0
0.353111433,0.8,1.201001944,-147.1,0.000419787,691,-1,MSTRG.21706.4,1,1.0
0.361111111,0.85,1.31499203,-249.2,0.000403863,1260,-1,MSTRG.21707.1,1,1.0
0.418947368,0.71,1.794852941,-129.2,0.000407591,475,-1,gene-LOC101504105,1,1.0
0.403336605,1.37,1.195179739,-255.8,0.000381876,1019,-1,MSTRG.21708.1,1,1.0
0.426698451,1.37,1.258676471,-221.9,0.000346673,839,-1,rna-XM_004509002.3,1,1.0
0.401648999,1.53,1.136376317,-229.6,0.000383928,849,-1,MSTRG.21709.1,1,1.0
0.415265201,1.53,1.12846713,-215.3,0.000383414,773,-1,rna-XM_004509003.3,1,1.0
0.404094011,2.97,1.736805657,-354.0,0.000389548,1319,-1,rna-XM_027336620.1,1,1.0
0.403137255,2.97,1.71853879,-352.5,0.000395735,1275,-1,rna-XM_012718221.2,1,1.0
0.405541562,2.69,1.757647998,-335.9,0.000391079,1191,-1,rna-XM_027336621.1,1,1.0
0.365817091,0.5,1.264749216,-157.6,0.00044583,667,-1,MSTRG.21712.1,1,1.0
0.393684211,2.28,1.456691654,-220.8,0.000410106,950,-1,rna-XM_004509008.3,1,1.0
0.37439846,2.28,1.427133696,-234.6,0.000424943,1039,-1,MSTRG.21714.1,1,1.0
0.372727273,1.62,1.281023217,-224.2,0.000429169,990,-1,MSTRG.21714.2,1,1.0
0.383027523,2.14,1.314485222,-349.8,0.000383921,1308,-1,rna-XM_027336812.1,1,1.0
0.397446129,2.08,1.339404916,-349.5,0.000372611,1253,-1,rna-XM_012718234.2,1,1.0
0.397807361,2.14,1.303654661,-356.6,0.000370445,1277,-1,rna-XM_027336810.1,1,1.0
0.376454483,2.08,1.351293014,-388.1,0.000386605,1461,-1,MSTRG.21715.6,1,1.0
0.396065013,2.14,1.354775291,-322.0,0.000376417,1169,-1,rna-XM_027336811.1,1,1.0
0.370994941,0.71,1.244813756,-148.2,0.000400386,593,-1,MSTRG.21716.2,1,1.0
0.371886121,0.71,1.337099594,-141.5,0.000404566,562,-1,MSTRG.21716.3,1,1.0
0.366872005,3.21,1.408404548,-327.0,0.000427147,1461,-1,rna-XM_004509009.3,1,1.0
0.461758399,0.66,1.789324564,-439.8,0.000332879,1399,-1,MSTRG.21719.1,1,1.0
0.398104265,0.42,1.956799451,-109.2,0.000398625,422,-1,MSTRG.21719.2,1,1.0
0.43045388,0.67,1.545160503,-191.3,0.000367643,683,-1,MSTRG.21719.3,1,1.0
0.597222222,0.0,2.866666667,-25.9,0.000158257,72,-1,rna-TRNAM-CAU-21,1,1.0
0.458064516,2.36,1.283203927,-377.1,0.000337165,1240,-1,MSTRG.21723.1,1,1.0
0.466666667,2.36,1.310774557,-368.6,0.000336143,1140,-1,rna-XM_004509016.3,1,1.0
0.459532374,0.45,1.424390918,-292.1,0.000336063,1112,-1,MSTRG.21724.1,1,1.0
0.335403727,0.29,1.274214033,-97.4,0.000480966,483,-1,MSTRG.21725.1,1,1.0
0.26323319,0.35,1.190927619,-120.9,0.000538452,699,-1,MSTRG.21726.1,1,1.0
0.322429907,0.16,1.573033911,-29.6,0.00041626,214,-1,MSTRG.21727.1,1,1.0
0.360534125,1.68,1.512237219,-145.7,0.000460314,674,-1,MSTRG.21728.2,1,1.0
0.314115308,0.56,1.262819016,-91.5,0.000464169,503,-1,MSTRG.21729.1,1,1.0
0.372807018,3.29,1.47859025,-302.4,0.000419263,1368,-1,rna-XM_004509020.3,1,1.0
0.343106181,2.01,1.368866146,-282.8,0.000459428,1262,-1,rna-XM_004509021.3,1,1.0
0.326820604,0.32,1.51057377,-88.2,0.000465223,563,-1,MSTRG.21733.1,1,1.0
0.324324324,0.23,1.266339869,-44.4,0.000456389,333,-1,MSTRG.21733.2,1,1.0
0.347396768,0.28,1.246885089,-243.7,0.00040112,1114,-1,MSTRG.21734.1,1,1.0
