GC_Content,ORF_Length,Fickett_Score,Hexamer_Score,MFE,Sequence_Length,Label,ID
0.366666667,630,0.5,0.000451983,-140.7,690,1,BNAP_LNC003909.1
0.5,311,0.5,0.000319693,-103.7,336,1,BNAP_LNC003910.1
0.495901639,217,0.5,0.000305742,-53.3,244,1,BNAP_LNC003911.1
0.244712991,322,0.5,0.000570201,-62,331,1,BNAP_LNC003912.1
0.528089888,202,0.5,0.000236087,-75.4,267,1,BNAP_LNC003913.1
0.305343511,247,0.5,0.000507399,-23,262,1,BNAP_LNC003914.1
0.476351351,0,0.5,0.000353715,-51,296,1,BNAP_LNC003915.1
0.451838879,444,0.5,0.000297468,-170.7,571,1,BNAP_LNC003916.1
0.323193916,216,0.5,0.00040433,-55.1,263,1,BNAP_LNC003917.1
0.370023419,423,0.5,0.000404296,-95.7,427,1,BNAP_LNC003918.1
0.396551724,213,0.5,0.000337,-54.3,232,1,BNAP_LNC003919.1
0.351648352,342,0.5,0.000412539,-69.8,364,1,BNAP_LNC003920.1
0.393518519,357,0.5,0.000369059,-102.3,432,1,BNAP_LNC003921.1
0.380821918,343,0.5,0.000317962,-88.2,365,1,BNAP_LNC003922.1
0.424369748,368,0.5,0.000354094,-121.9,476,1,BNAP_LNC003923.1
0.383043922,928,0.5,0.000370857,-270.5,979,1,BNAP_LNC003924.1
0.566523605,153,0.5,0.000247192,-87.4,233,1,BNAP_LNC003925.1
0.431596091,478,0.5,0.000360989,-162.7,614,1,BNAP_LNC003926.1
0.467791411,603,0.5,0.000334806,-232.6,652,1,BNAP_LNC003928.1
0.443645084,416,0.5,0.00033446,-122.3,417,1,BNAP_LNC003929.1
0.389915966,583,0.5,0.000397414,-154.9,595,1,BNAP_LNC003927.1
0.383512545,277,0.5,0.000419182,-52.5,279,1,BNAP_LNC003930.1
0.404109589,436,0.5,0.000342109,-111.7,438,1,BNAP_LNC003931.1
0.386792453,932,0.5,0.000376604,-249.2,954,1,BNAP_LNC003932.1
0.356626506,402,0.5,0.00040255,-66.1,415,1,BNAP_LNC003933.1
0.401425178,162,0.5,0.000360551,-124,421,1,BNAP_LNC003935.1
0.477477477,325,0.5,0.000337228,-109.7,333,1,BNAP_LNC003936.2
0.41416309,305,0.5,0.000378012,-120.1,466,1,BNAP_LNC003937.1
0.389210019,490,0.5,0.000423068,-142.3,519,1,BNAP_LNC003937.2
0.393586006,314,0.5,0.000413693,-85.7,343,1,BNAP_LNC003937.3
0.392282958,287,0.5,0.00033136,-52.9,311,1,BNAP_LNC003938.1
0.530805687,0,0.5,0.000218189,-83.8,211,1,BNAP_LNC003939.1
0.433399602,502,0.5,0.000291677,-111.5,503,1,BNAP_LNC003940.1
0.412698413,276,0.5,0.000383158,-65.7,315,1,BNAP_LNC003941.1
0.509933775,298,0.5,0.000289214,-93.1,302,1,BNAP_LNC003944.1
0.508896797,277,0.5,0.000284349,-87.1,281,1,BNAP_LNC003944.2
0.353960396,381,0.5,0.000403489,-68.8,404,1,BNAP_LNC003945.1
0.31986532,286,0.5,0.00041942,-40.1,297,1,BNAP_LNC003946.1
0.35309973,306,0.5,0.000389732,-71.3,371,1,BNAP_LNC003947.1
0.313868613,187,0.5,0.000513979,-60.7,274,1,BNAP_LNC003948.1
0.544334975,336,0.5,0.000235862,-143.5,406,1,BNAP_LNC003949.1
0.528428094,175,0.5,0.000216849,-89.6,299,1,BNAP_LNC003950.1
0.514084507,0,0.5,0.000267839,-76.1,284,1,BNAP_LNC003951.1
0.444,176,0.5,0.000396509,-68,250,1,BNAP_LNC003952.1
0.400593472,547,0.5,0.00037553,-124.14,674,1,BNAP_LNC003953.1
0.415422886,365,0.5,0.0003813,-135.2,402,1,BNAP_LNC003954.1
0.459016393,215,0.5,0.000341805,-56.9,244,1,BNAP_LNC003956.1
0.226506024,323,0.5,0.000538648,-53,415,1,BNAP_LNC003957.1
0.461538462,154,0.5,0.000297251,-72,247,1,BNAP_LNC003958.1
0.46031746,309,0.5,0.000296352,-88.6,315,1,BNAP_LNC003959.1
0.351664255,664,0.5,0.00038961,-150.4,691,1,BNAP_LNC003960.1
0.341130604,482,0.5,0.000434984,-100,513,1,BNAP_LNC003961.1
0.478991597,164,0.5,0.000273586,-57.5,238,1,BNAP_LNC003962.1
0.438438438,285,0.5,0.000321493,-75.7,333,1,BNAP_LNC003962.2
0.462603878,270,0.5,0.000331728,-88.4,361,1,BNAP_LNC003963.1
0.377668309,598,0.5,0.000439075,-161.1,609,1,BNAP_LNC003964.1
0.299270073,370,0.5,0.00047669,-59.9,411,1,BNAP_LNC003965.1
0.408045977,133,0.5,0.000360618,-77.6,348,1,BNAP_LNC003966.1
0.406340058,133,0.5,0.00035998,-75.1,347,1,BNAP_LNC003966.2
0.442528736,259,0.5,0.000365253,-87.9,348,1,BNAP_LNC003967.1
0.394648829,296,0.5,0.00037217,-55.7,299,1,BNAP_LNC003968.1
0.437288136,198,0.5,0.000354875,-89.4,295,1,BNAP_LNC003969.1
0.429951691,350,0.5,0.000342512,-88.7,414,1,BNAP_LNC003970.1
0.388743455,737,0.5,0.000303463,-87.5,764,1,BNAP_LNC003971.1
0.337579618,255,0.5,0.000419954,-58.5,314,1,BNAP_LNC003972.1
0.50174216,284,0.5,0.000286002,-78.1,287,1,BNAP_LNC003973.3
0.526912181,350,0.5,0.000269492,-104.7,353,1,BNAP_LNC003973.1
0.526912181,350,0.5,0.00026713,-104.7,353,1,BNAP_LNC003973.2
0.536977492,288,0.5,0.000271533,-95.5,311,1,BNAP_LNC003973.4
0.299382716,274,0.5,0.000481966,-42.7,324,1,BNAP_LNC003974.1
0.509756098,390,0.5,0.000312745,-144.5,410,1,BNAP_LNC003975.1
0.493854749,775,0.5,0.000316224,-244.5,895,1,BNAP_LNC003976.1
0.496590909,760,0.5,0.00031441,-239.5,880,1,BNAP_LNC003976.2
0.465346535,258,0.5,0.000331992,-77.9,303,1,BNAP_LNC003977.1
0.319502075,240,0.5,0.000423964,-40.3,241,1,BNAP_LNC003978.1
0.24386252,538,0.5,0.000501843,-198.4,611,1,BNAP_LNC003979.1
0.285569106,918,0.5,0.000455468,-199,984,1,BNAP_LNC003980.1
0.4453125,366,0.5,0.000319443,-109,384,1,BNAP_LNC003981.1
0.284615385,350,0.5,0.000482526,-36.8,390,1,BNAP_LNC003983.1
0.291553134,327,0.5,0.000412703,-51.3,367,1,BNAP_LNC003984.1
0.392703863,434,0.5,0.000347672,-98.8,466,1,BNAP_LNC003985.1
0.45915493,283,0.5,0.000302177,-56.8,355,1,BNAP_LNC003986.1
0.339366516,417,0.5,0.000422999,-88.1,442,1,BNAP_LNC003987.1
0.43,127,0.5,0.000285508,-93.1,300,1,BNAP_LNC003988.1
0.394202899,336,0.5,0.000366988,-58.1,345,1,BNAP_LNC003989.1
0.229540918,462,0.5,0.000518423,-79.7,501,1,BNAP_LNC003990.1
0.410714286,189,0.5,0.000348859,-48,280,1,BNAP_LNC003991.1
0.284890427,842,0.5,0.000461285,-128.54,867,1,BNAP_LNC003992.1
0.360824742,217,0.5,0.000377546,-61.43,291,1,BNAP_LNC003993.1
0.272151899,305,0.5,0.000432008,-29.3,316,1,BNAP_LNC003994.1
0.290748899,292,0.5,0.000503359,-123.8,454,1,BNAP_LNC003995.1
0.517647059,334,0.5,0.00028717,-98.5,340,1,BNAP_LNC003996.1
0.4,239,0.5,0.000345486,-40.8,250,1,BNAP_LNC003997.1
0.348130841,420,0.5,0.00040952,-80.7,428,1,BNAP_LNC003998.1
0.534013605,270,0.5,0.000289117,-90.4,294,1,BNAP_LNC003999.1
0.322368421,130,0.5,0.000459961,-50.7,304,1,BNAP_LNC004000.1
0.480769231,171,0.5,0.000325871,-64.7,208,1,BNAP_LNC004001.1
0.439862543,263,0.5,0.000333011,-62.7,291,1,BNAP_LNC004002.1
0.450928382,377,0.5,0.000351547,-82.9,377,1,BNAP_LNC004003.1
0.460869565,230,0.5,0.000350979,-58.5,230,1,BNAP_LNC004003.2
0.435986159,189,0.5,0.000354011,-68.6,289,1,BNAP_LNC004004.1
0.438405797,211,0.5,0.000362769,-71.7,276,1,BNAP_LNC004005.1
0.426829268,244,0.5,0.000365058,-46.2,246,1,BNAP_LNC004006.1
0.464646465,259,0.5,0.000351945,-58.3,297,1,BNAP_LNC004007.1
0.144308943,378,0.5,0.000558896,-70.9,492,1,BNAP_LNC004008.1
0.362745098,395,0.5,0.000412831,-90.9,408,1,BNAP_LNC004009.1
0.448160535,0,0.5,0.000337888,-68.9,299,1,BNAP_LNC004010.1
0.459798995,231,0.5,0.000300309,-113,398,1,BNAP_LNC004011.1
0.48358209,168,0.5,0.000283241,-96.1,335,1,BNAP_LNC004011.2
0.482035928,167,0.5,0.000283342,-96.1,334,1,BNAP_LNC004011.3
0.461095101,220,0.5,0.000356395,-100.3,347,1,BNAP_LNC004012.1
0.457680251,220,0.5,0.000363139,-93.3,319,1,BNAP_LNC004012.2
0.359240069,497,0.5,0.000392965,-95.47,579,1,BNAP_LNC004013.1
0.354901961,428,0.5,0.000389181,-80.27,510,1,BNAP_LNC004013.2
0.39527027,244,0.5,0.000389769,-62,296,1,BNAP_LNC004014.1
0.388888889,495,0.5,0.000373447,-117,576,1,BNAP_LNC004015.1
0.399328859,217,0.5,0.000375899,-61.6,298,1,BNAP_LNC004015.2
0.375394322,257,0.5,0.000376657,-56.3,317,1,BNAP_LNC004016.1
0.530769231,253,0.5,0.000347874,-77.8,260,1,BNAP_LNC004017.1
0.46875,733,0.5,0.000329666,-181.6,832,1,BNAP_LNC004018.1
0.328530259,340,0.5,0.000488617,-51.5,347,1,BNAP_LNC004019.1
0.467048711,329,0.5,0.000307562,-103.9,349,1,BNAP_LNC004020.1
0.304761905,247,0.5,0.000403396,-61.4,315,1,BNAP_LNC004021.1
0.370967742,347,0.5,0.000354775,-69.3,372,1,BNAP_LNC004022.1
0.448979592,236,0.5,0.000280427,-39.72,245,1,BNAP_LNC004023.1
0.370967742,718,0.5,0.000383611,-154.3,744,1,BNAP_LNC004024.1
0.456896552,279,0.5,0.000295437,-101.1,348,1,BNAP_LNC004025.1
0.460410557,305,0.5,0.000332757,-90.3,341,1,BNAP_LNC004026.1
0.313559322,143,0.5,0.000444141,-27.1,236,1,BNAP_LNC004027.1
0.346938776,236,0.5,0.000437166,-50.2,245,1,BNAP_LNC004028.1
0.507462687,322,0.5,0.000287766,-131,402,1,BNAP_LNC004029.1
0.369337979,0,0.5,0.000364354,-42,287,1,BNAP_LNC004030.1
0.361502347,175,0.5,0.000373911,-46.2,213,1,BNAP_LNC004031.1
0.490506329,239,0.5,0.000321553,-105.37,316,1,BNAP_LNC004032.1
0.422155689,287,0.5,0.000307792,-60,334,1,BNAP_LNC004033.1
0.532818533,191,0.5,0.00025187,-85.2,259,1,BNAP_LNC004034.1
0.390957447,319,0.5,0.000328831,-88.4,376,1,BNAP_LNC004035.1
0.494023904,241,0.5,0.000315765,-50.1,251,1,BNAP_LNC004036.1
0.359832636,232,0.5,0.00040517,-46.7,239,1,BNAP_LNC004037.1
0.263707572,382,0.5,0.000451778,-66.7,383,1,BNAP_LNC004038.1
0.309734513,198,0.5,0.000373634,-33.8,226,1,BNAP_LNC004039.1
0.397619048,395,0.5,0.000371982,-108.5,420,1,BNAP_LNC004040.2
0.396039604,52,0.5,0.000321847,-66.4,303,1,BNAP_LNC004041.1
0.328767123,0,0.5,0.000372424,-16.7,219,1,BNAP_LNC004042.1
0.290254237,433,0.5,0.00046646,-85.4,472,1,BNAP_LNC004044.1
0.370748299,230,0.5,0.00038652,-66.8,294,1,BNAP_LNC004045.1
0.37704918,403,0.5,0.000413877,-102.4,427,1,BNAP_LNC004046.1
0.446428571,215,0.5,0.000341543,-26.4,224,1,BNAP_LNC004047.1
0.508710801,210,0.5,0.000301317,-65.3,287,1,BNAP_LNC004049.1
0.395918367,157,0.5,0.00035969,-44.9,245,1,BNAP_LNC004050.1
0.275272162,590,0.5,0.00044134,-106.3,643,1,BNAP_LNC004051.1
0.172566372,99,0.5,0.000519902,-30.1,226,1,BNAP_LNC004052.1
0.407294833,628,0.5,0.000369095,-125.7,658,1,BNAP_LNC004053.1
0.437254902,468,0.5,0.000360083,-100.1,510,1,BNAP_LNC004053.2
0.367952522,294,0.5,0.000387745,-61.7,337,1,BNAP_LNC004053.3
0.294832827,329,0.5,0.000392117,-56.6,329,1,BNAP_LNC004054.1
0.344019729,707,0.5,0.000421288,-153.5,811,1,BNAP_LNC004055.1
0.36461126,311,0.5,0.000427096,-70.6,373,1,BNAP_LNC004056.1
0.234463277,340,0.5,0.000559911,-61.6,354,1,BNAP_LNC004057.1
0.40060241,295,0.5,0.00037937,-61.2,332,1,BNAP_LNC004058.1
0.2760181,155,0.5,0.000492672,-15.7,221,1,BNAP_LNC004059.1
0.363363363,309,0.5,0.000424972,-70.2,333,1,BNAP_LNC004060.1
0.373271889,61,0.5,0.000357954,-37.4,217,1,BNAP_LNC004061.1
0.435045317,298,0.5,0.000323776,-75,331,1,BNAP_LNC004062.1
0.509157509,0,0.5,0.000256684,-54.7,273,1,BNAP_LNC004063.1
0.356269113,605,0.5,0.00042661,-146.1,654,1,BNAP_LNC004064.1
0.363481229,537,0.5,0.000417886,-123.2,586,1,BNAP_LNC004064.2
0.365025467,540,0.5,0.000416965,-125.1,589,1,BNAP_LNC004064.3
0.491489362,279,0.5,0.000346851,-150.4,470,1,BNAP_LNC004065.1
0.533333333,233,0.5,0.000322147,-137.1,420,1,BNAP_LNC004065.2
0.228609626,712,0.5,0.000487297,-142.3,748,1,BNAP_LNC004066.1
0.522988506,339,0.5,0.000321436,-91,348,1,BNAP_LNC004067.1
0.359060403,557,0.5,0.000450097,-138.5,596,1,BNAP_LNC004068.1
0.497560976,165,0.5,0.000280594,-20,205,1,BNAP_LNC004070.1
0.28708134,206,0.5,0.000479816,-34.7,209,1,BNAP_LNC004071.1
0.307086614,98,0.5,0.000426224,-51.5,381,1,BNAP_LNC004072.1
0.224719101,534,0.5,0.000468152,-69.9,534,1,BNAP_LNC004073.1
0.286792453,232,0.5,0.000409802,-43.3,265,1,BNAP_LNC004074.1
0.265017668,279,0.5,0.000509813,-45.1,283,1,BNAP_LNC004075.1
0.488584475,63,0.5,0.000270373,-61.8,219,1,BNAP_LNC004076.1
0.424242424,115,0.5,0.000357448,-51.7,231,1,BNAP_LNC004077.1
0.364379085,594,0.5,0.000414266,-143.4,612,1,BNAP_LNC004078.1
0.425675676,290,0.5,0.000380405,-79.6,296,1,BNAP_LNC004079.1
0.521367521,219,0.5,0.000254268,-69.7,234,1,BNAP_LNC004080.1
0.221238938,217,0.5,0.000505491,-19.2,226,1,BNAP_LNC004081.1
0.324758842,276,0.5,0.000409359,-62.3,311,1,BNAP_LNC004082.1
0.51369863,244,0.5,0.000222169,-84.6,292,1,BNAP_LNC004083.1
0.260188088,259,0.5,0.000501159,-43.8,319,1,BNAP_LNC004084.1
0.254545455,212,0.5,0.000490938,-42.8,275,1,BNAP_LNC004085.1
0.170391061,352,0.5,0.000568435,-40.5,358,1,BNAP_LNC004086.1
0.339285714,731,0.5,0.000415434,-138.74,840,1,BNAP_LNC004087.1
0.239747634,207,0.5,0.000547704,-51.6,317,1,BNAP_LNC004088.1
0.206896552,505,0.5,0.000608101,-90.7,522,1,BNAP_LNC004089.2
0.212841855,837,0.5,0.000582535,-157,841,1,BNAP_LNC004090.1
0.211320755,513,0.5,0.000598647,-91,530,1,BNAP_LNC004089.3
0.393881453,511,0.5,0.000364518,-124,523,1,BNAP_LNC004091.1
0.252747253,546,0.5,0.000466282,-55.4,546,1,BNAP_LNC004092.1
0.470383275,253,0.5,0.000296089,-69.8,287,1,BNAP_LNC004093.1
0.26446281,228,0.5,0.000452234,-26.3,242,1,BNAP_LNC004094.1
0.353773585,186,0.5,0.000381521,-36,212,1,BNAP_LNC004095.1
0.390243902,243,0.5,0.000401736,-45.8,246,1,BNAP_LNC004096.1
0.421245421,225,0.5,0.00041495,-58.7,273,1,BNAP_LNC004097.1
0.465437788,154,0.5,0.000354486,-65.2,217,1,BNAP_LNC004098.1
0.35193133,113,0.5,0.000385673,-41.8,233,1,BNAP_LNC004099.1
0.451724138,215,0.5,0.000323877,-75.8,290,1,BNAP_LNC004100.1
0.376712329,351,0.5,0.00038069,-76.5,438,1,BNAP_LNC004101.1
0.278985507,250,0.5,0.000495138,-44.8,276,1,BNAP_LNC004103.1
0.350490196,798,0.5,0.00041199,-161,816,1,BNAP_LNC004104.1
0.492822967,120,0.5,0.000274841,-52.7,209,1,BNAP_LNC004105.1
0.319238901,307,0.5,0.000395293,-79.4,473,1,BNAP_LNC004106.1
0.224409449,98,0.5,0.000494825,-27.1,254,1,BNAP_LNC004106.2
0.486692015,192,0.5,0.000304098,-78.3,263,1,BNAP_LNC004107.1
0.250425894,416,0.5,0.000499416,-95.1,587,1,BNAP_LNC004108.1
0.344339623,421,0.5,0.000399367,-96.4,424,1,BNAP_LNC004109.1
0.454545455,38,0.5,0.000370891,-54.2,209,1,BNAP_LNC004110.1
0.511627907,194,0.5,0.000306617,-102,301,1,BNAP_LNC004111.1
0.515050167,192,0.5,0.000306856,-100.7,299,1,BNAP_LNC004111.2
0.315789474,333,0.5,0.0004761,-55.3,380,1,BNAP_LNC004112.1
0.250803859,308,0.5,0.000529991,-34.9,311,1,BNAP_LNC004113.1
0.318066158,379,0.5,0.000465773,-47.35,393,1,BNAP_LNC004114.1
0.319899244,383,0.5,0.000465036,-50.8,397,1,BNAP_LNC004114.2
0.315914489,383,0.5,0.000471064,-58.7,421,1,BNAP_LNC004114.3
0.3125,378,0.5,0.000457498,-56.8,416,1,BNAP_LNC004114.4
0.302771855,431,0.5,0.000477083,-66.5,469,1,BNAP_LNC004114.5
0.298507463,431,0.5,0.000478282,-65,469,1,BNAP_LNC004114.6
0.334770115,575,0.5,0.000419846,-144.4,696,1,BNAP_LNC004115.1
0.313364055,74,0.5,0.000507108,-30.1,217,1,BNAP_LNC004116.1
0.490500864,570,0.5,0.000357035,-134.9,579,1,BNAP_LNC004117.1
0.476190476,180,0.5,0.000323361,-58.4,231,1,BNAP_LNC004118.1
0.481981982,121,0.5,0.000288694,-63.2,222,1,BNAP_LNC004118.2
0.469325153,286,0.5,0.000272035,-79.3,326,1,BNAP_LNC004119.1
0.474576271,151,0.5,0.000312522,-60,236,1,BNAP_LNC004120.1
0.405772496,572,0.5,0.00035999,-160.8,589,1,BNAP_LNC004121.1
0.398633257,319,0.5,0.000357075,-94.3,439,1,BNAP_LNC004122.1
0.370212766,226,0.5,0.000406856,-44.4,235,1,BNAP_LNC004123.1
0.370526316,907,0.5,0.00039639,-165.6,950,1,BNAP_LNC004124.1
0.44,81,0.5,0.000347431,-56.2,225,1,BNAP_LNC004125.1
0.2475,199,0.5,0.000508688,-52.8,400,1,BNAP_LNC004126.1
0.283667622,291,0.5,0.000414204,-39,349,1,BNAP_LNC004127.1
0.486363636,209,0.5,0.000311981,-43,220,1,BNAP_LNC004128.1
0.26056338,681,0.5,0.000493898,-110.33,710,1,BNAP_LNC004130.1
0.54,0,0.5,0.000227878,-69.3,250,1,BNAP_LNC004131.1
0.516260163,81,0.5,0.000336029,-69.6,246,1,BNAP_LNC004132.1
0.496031746,237,0.5,0.000291153,-79.1,252,1,BNAP_LNC004133.1
0.504310345,217,0.5,0.000264032,-74.9,232,1,BNAP_LNC004133.2
0.546938776,176,0.5,0.000238562,-67.8,245,1,BNAP_LNC004134.1
0.320261438,474,0.5,0.000384144,-109.1,612,1,BNAP_LNC004135.1
0.399030695,588,0.5,0.000373567,-143.7,619,1,BNAP_LNC004136.1
0.359916055,953,0.5,0.000444577,-217.7,953,1,BNAP_LNC004137.1
0.37458194,288,0.5,0.000412297,-70.5,299,1,BNAP_LNC004138.1
0.41038961,360,0.5,0.000355963,-55.5,385,1,BNAP_LNC004139.1
0.425531915,155,0.5,0.00033385,-60,235,1,BNAP_LNC004140.1
0.420664207,179,0.5,0.000345696,-65.4,271,1,BNAP_LNC004141.1
0.516778523,269,0.5,0.000276501,-96.1,298,1,BNAP_LNC004141.2
0.362542955,537,0.5,0.000445145,-136.9,582,1,BNAP_LNC004142.1
0.361280488,596,0.5,0.00037545,-119.57,656,1,BNAP_LNC004143.1
0.444444444,225,0.5,0.000336914,-53.2,234,1,BNAP_LNC004145.1
0.446601942,280,0.5,0.000320605,-65.8,309,1,BNAP_LNC004146.1
0.378378378,0,0.5,0.000372763,-37.4,222,1,BNAP_LNC004147.1
0.300813008,238,0.5,0.00049442,-46.1,246,1,BNAP_LNC004148.1
0.291970803,243,0.5,0.000430421,-56.7,274,1,BNAP_LNC004149.1
0.425110132,856,0.5,0.000343365,-166.7,908,1,BNAP_LNC004150.1
0.486746988,208,0.5,0.000319207,-98.9,415,1,BNAP_LNC004152.1
0.311594203,251,0.5,0.000406057,-49.9,276,1,BNAP_LNC004154.1
0.390909091,48,0.5,0.000407395,-44.8,220,1,BNAP_LNC004155.1
0.352297593,353,0.5,0.000432847,-100.8,457,1,BNAP_LNC004156.1
0.408878505,395,0.5,0.000400548,-109.9,428,1,BNAP_LNC004157.1
0.411764706,235,0.5,0.000340135,-57,272,1,BNAP_LNC004158.1
0.278947368,307,0.5,0.000444581,-57.2,380,1,BNAP_LNC004159.1
0.340277778,357,0.5,0.000384655,-70.55,432,1,BNAP_LNC004161.1
0.342657343,285,0.5,0.000409978,-47.8,286,1,BNAP_LNC004162.1
0.223529412,240,0.5,0.000477773,-14.4,255,1,BNAP_LNC004163.1
0.356495468,291,0.5,0.000396408,-69,331,1,BNAP_LNC004164.1
0.420042644,265,0.5,0.000372092,-100.2,469,1,BNAP_LNC004165.1
0.423076923,232,0.5,0.000372284,-49.4,260,1,BNAP_LNC004166.1
0.452586207,221,0.5,0.000332335,-29.5,232,1,BNAP_LNC004167.1
0.514285714,0,0.5,0.000243589,-66.1,245,1,BNAP_LNC004168.1
0.315270936,10,0.5,0.000416326,-21.4,203,1,BNAP_LNC004169.1
0.37733142,643,0.5,0.00030721,-48.99,697,1,BNAP_LNC004170.1
0.298913043,548,0.5,0.000456668,-104.4,552,1,BNAP_LNC004171.1
0.36858006,294,0.5,0.000356368,-68.8,331,1,BNAP_LNC004172.1
0.446511628,417,0.5,0.000350842,-98.9,430,1,BNAP_LNC004173.1
0.481927711,328,0.5,0.000321545,-96.6,332,1,BNAP_LNC004174.1
0.485436893,278,0.5,0.000312604,-88.7,309,1,BNAP_LNC004174.2
0.300884956,308,0.5,0.000424072,-66.6,339,1,BNAP_LNC004175.1
0.401734104,68,0.5,0.000394689,-76.4,346,1,BNAP_LNC004176.1
0.458506224,427,0.5,0.000303812,-99.3,482,1,BNAP_LNC004177.1
0.314152411,581,0.5,0.000469104,-120.2,643,1,BNAP_LNC004178.1
0.382687927,419,0.5,0.000356366,-87.2,439,1,BNAP_LNC004179.1
0.422535211,179,0.5,0.000349357,-58,213,1,BNAP_LNC004180.1
0.402097902,0,0.5,0.00034571,-72.9,286,1,BNAP_LNC004181.1
0.426865672,327,0.5,0.000348148,-50,335,1,BNAP_LNC004182.1
0.475757576,265,0.5,0.00021306,-84,330,1,BNAP_LNC004183.1
0.491666667,35,0.5,0.000332223,-34.94,240,1,BNAP_LNC004184.1
0.455801105,331,0.5,0.000369926,-81.6,362,1,BNAP_LNC004185.1
0.431122449,363,0.5,0.000340152,-82,392,1,BNAP_LNC004186.1
0.483271375,257,0.5,0.000321471,-77.3,269,1,BNAP_LNC004187.1
0.343396226,255,0.5,0.000348061,-32.1,265,1,BNAP_LNC004188.1
0.285714286,213,0.5,0.000436599,-29.2,217,1,BNAP_LNC004189.1
0.429118774,95,0.5,0.000396598,-55.5,261,1,BNAP_LNC004190.1
0.428571429,190,0.5,0.000335789,-63.6,266,1,BNAP_LNC004191.1
0.419082126,728,0.5,0.000359679,-219,828,1,BNAP_LNC004192.1
0.310756972,169,0.5,0.000396769,-92,502,1,BNAP_LNC004193.1
0.550239234,296,0.5,0.000225842,-147.6,418,1,BNAP_LNC004194.1
0.551558753,295,0.5,0.000225674,-147.1,417,1,BNAP_LNC004194.2
0.488,111,0.5,0.000275218,-80.6,250,1,BNAP_LNC004194.3
0.376940133,451,0.5,0.000398761,-105.5,451,1,BNAP_LNC004195.1
0.40877915,707,0.5,0.00038574,-159.7,729,1,BNAP_LNC004196.1
0.545454545,243,0.5,0.000245797,-94.4,286,1,BNAP_LNC004197.1
0.262382865,626,0.5,0.000426633,-89.11,747,1,BNAP_LNC004198.1
0.304635762,577,0.5,0.000443116,-145.4,604,1,BNAP_LNC004199.1
0.226027397,200,0.5,0.000566693,-40.2,292,1,BNAP_LNC004200.1
0.463114754,201,0.5,0.000298022,-61.9,244,1,BNAP_LNC004201.1
0.508710801,282,0.5,0.000367886,-48.8,287,1,BNAP_LNC004202.1
0.529209622,270,0.5,0.00035239,-48.4,291,1,BNAP_LNC004202.2
0.247572816,192,0.5,0.000475072,-29.5,206,1,BNAP_LNC004203.1
0.361182519,726,0.5,0.000417349,-157.8,778,1,BNAP_LNC004204.1
0.475088968,493,0.5,0.000315217,-162.9,562,1,BNAP_LNC004205.1
0.3307393,223,0.5,0.000381046,-11.07,257,1,BNAP_LNC004206.1
0.288288288,200,0.5,0.000421516,-25.7,222,1,BNAP_LNC004207.1
0.45229682,209,0.5,0.000287829,-64.6,283,1,BNAP_LNC004208.1
0.543806647,308,0.5,0.000281931,-112.5,331,1,BNAP_LNC004210.1
0.326633166,394,0.5,0.000447646,-63.3,398,1,BNAP_LNC004211.1
0.242105263,273,0.5,0.000531466,-42.3,285,1,BNAP_LNC004212.1
0.290465632,450,0.5,0.000506935,-142.7,451,1,BNAP_LNC004213.1
0.375796178,765,0.5,0.000392618,-183.7,785,1,BNAP_LNC004214.1
0.354636591,743,0.5,0.000418949,-137.2,798,1,BNAP_LNC004215.1
0.275968992,628,0.5,0.000431191,-124.7,645,1,BNAP_LNC004216.1
0.271293375,252,0.5,0.000559057,-41.57,317,1,BNAP_LNC004217.1
0.38902148,396,0.5,0.000400838,-91.7,419,1,BNAP_LNC004218.1
0.462686567,173,0.5,0.000317851,-51,201,1,BNAP_LNC004219.1
0.335038363,381,0.5,0.000457496,-87.1,391,1,BNAP_LNC004220.1
0.484745763,293,0.5,0.000353641,-80,295,1,BNAP_LNC004221.1
0.296587927,376,0.5,0.000442985,-39.7,381,1,BNAP_LNC004222.1
0.301324503,195,0.5,0.000408696,-48.7,302,1,BNAP_LNC004223.1
0.432330827,214,0.5,0.00036351,-64.4,266,1,BNAP_LNC004224.1
0.426829268,214,0.5,0.000361405,-64.4,246,1,BNAP_LNC004224.2
0.433884298,214,0.5,0.000343003,-64.4,242,1,BNAP_LNC004224.3
0.52,0,0.5,0.000241598,-66.1,250,1,BNAP_LNC004225.1
0.4,131,0.5,0.000402586,-50.2,230,1,BNAP_LNC004226.1
0.443946188,135,0.5,0.000329353,-57.4,223,1,BNAP_LNC004227.1
0.424731183,317,0.5,0.000330352,-100.3,372,1,BNAP_LNC004228.1
0.303317536,384,0.5,0.000448887,-61.5,422,1,BNAP_LNC004229.1
0.431677019,306,0.5,0.000334255,-88.9,322,1,BNAP_LNC004230.1
0.392092257,522,0.5,0.000419828,-156.2,607,1,BNAP_LNC004231.1
0.529182879,251,0.5,0.000262774,-79.6,257,1,BNAP_LNC004232.1
0.408906883,346,0.5,0.000340946,-108.7,494,1,BNAP_LNC004233.1
0.450479233,237,0.5,0.000264575,-58,313,1,BNAP_LNC004234.1
0.374647887,352,0.5,0.000370168,-86.3,355,1,BNAP_LNC004235.1
0.303482587,122,0.5,0.000559211,-26.9,201,1,BNAP_LNC004237.1
0.381188119,173,0.5,0.000326032,-27.4,202,1,BNAP_LNC004238.1
