Unnamed: 0,GC,ORF_len,ORF_cov,Fickett,Hexamer,MFE
rna-XR_001143868.2,0.337787676,0.7,0.155902004,1.143226719,0,-314.1
rna-XM_004499659.3,0.33125649,1.33,0.414330218,1.197268271,0,-215.2
rna-XM_004499660.3,0.337511191,1.33,0.357206804,1.200119471,0,-256.2
MSTRG.13090.4,0.34082397,0.62,0.139325843,1.169579766,0,-313.3
MSTRG.13090.5,0.343434343,1.33,0.403030303,1.16400898,0,-245.8
MSTRG.13090.6,0.334090909,1.14,0.388636364,1.251608767,0,-216
MSTRG.13092.1,0.359511344,0.11,0.057591623,1.212243307,0,-124.7
MSTRG.13093.1,0.19047619,0.16,0.228571429,1.276388889,0,-33.7
rna-TRNAI-UAU-6,0.635135135,0.13,0.527027027,2.516071429,0,-30.8
MSTRG.13094.1,0.369799692,2.52,0.582434515,1.460424363,0,-349.6
rna-XM_004499662.3,0.3825,2.52,0.63,1.501178939,0,-327.6
MSTRG.13096.1,0.29822335,0.35,0.133248731,1.327464703,0,-130.8
rna-XR_003473093.1,0.316270567,0.44,0.241316271,1.374357057,0,-104.1
MSTRG.13098.1,0.345535714,2.02,0.541071429,1.509599923,0,-267.8
rna-XM_004499665.3,0.366396761,2.02,0.613360324,1.567760793,0,-237.1
rna-XM_004499666.3,0.361516035,1.93,0.562682216,1.451751605,0,-241.2
MSTRG.13098.2,0.376397516,1.45,0.540372671,1.47575442,0,-187.6
rna-XR_003472914.1,0.294573643,0.61,0.472868217,1.278538688,0,-86.7
MSTRG.13099.1,0.284768212,0.61,0.40397351,1.316453724,0,-89.3
MSTRG.13100.1,0.316981132,0.51,0.19245283,1.13180574,0,-154.4
MSTRG.13101.1,0.348551361,2.22,0.584723442,1.65691421,0,-250.3
MSTRG.13101.2,0.355789474,2.33,0.735789474,1.948870681,0,-204.5
MSTRG.13102.1,0.314475874,1.06,0.529118136,1.663624309,0,-117.6
MSTRG.13103.1,0.26746988,0.69,0.498795181,1.312432868,0,-80.6
rna-XR_003472913.1,0.263620387,0.69,0.363796134,1.219237715,0,-106.5
MSTRG.13104.1,0.273364486,0.54,0.378504673,1.387654349,0,-55.9
MSTRG.13105.1,0.279445727,0.69,0.478060046,1.372354497,0,-86.6
rna-XR_003472905.1,0.280087527,0.69,0.452954048,1.320374801,0,-89.9
rna-XM_027334800.1,0.326,1.18,0.354,1.497517944,0,-195.1
rna-XM_027334673.1,0.384790011,1.49,0.50737798,1.49571847,0,-216.9
MSTRG.13108.1,0.339105339,0.51,0.220779221,1.363238916,0,-131.4
MSTRG.13106.5,0.364312268,0.65,0.144981413,1.224287911,0,-288.1
rna-XR_003472972.1,0.382198953,0.55,0.215968586,1.428460687,0,-181.6
MSTRG.13107.11,0.378834356,1.24,0.570552147,2.417137402,0,-139.7
rna-XM_027334674.1,0.421875,1.28,1,1.694360269,0,-98
MSTRG.13109.1,0.336428571,0.7,0.15,1.342851824,0,-270.5
rna-XR_003473102.1,0.377358491,0.11,0.311320755,1.641666667,0,-13.9
rna-XM_027334675.1,0.384057971,1.84,1,1.24342252,0,-141
MSTRG.13113.1,0.441455696,0.63,0.299050633,2.203307352,0,-155.4
rna-XR_003473088.1,0.348360656,0.28,0.172131148,1.258039505,0,-97.9
MSTRG.13115.1,0.33460076,0.28,0.159695817,1.237024266,0,-106.7
MSTRG.13116.1,0.409410112,3.23,0.680477528,1.656511732,0,-362.77
rna-XM_027334486.1,0.423182442,3.23,0.664609053,1.692279078,0,-383.1
rna-XM_012715608.2,0.422597212,3.23,0.710931768,1.681083094,0,-354.57
MSTRG.13118.1,0.298876404,0.38,0.128089888,1.153106357,0,-167.6
MSTRG.13119.1,0.415929204,0.26,0.345132743,1.620936533,0,-31.4
gene-LOC101509622,0.376110563,1.57,0.464955577,1.428971268,0,-225.1
MSTRG.13122.1,0.395498392,0.88,0.848874598,1.810783103,0,-75
MSTRG.13124.1,0.433476395,0.62,0.798283262,1.14583709,0,-73.6
rna-XM_004499709.1,0.420711974,1.03,1,1.576175214,0,-75.1
MSTRG.13125.1,0.398668639,2.1,0.465976331,1.218676599,0,-348.98
MSTRG.13126.1,0.344273743,0.6,0.125698324,1.1556746,0,-339.9
MSTRG.13127.1,0.335449735,0.19,0.06031746,1.120695688,0,-205.9
MSTRG.13125.2,0.400618716,2.1,0.487238979,1.146503789,0,-331.08
MSTRG.13125.4,0.395734597,2.1,0.497630332,1.248271727,0,-323.68
MSTRG.13129.1,0.387474191,2.86,0.590502409,1.224038462,0,-343.2
MSTRG.13129.2,0.384331116,1.32,0.292682927,1.118951305,0,-317.1
MSTRG.13129.3,0.389747191,2.88,0.606741573,1.243152551,0,-338.2
MSTRG.13129.4,0.387274156,1.32,0.311076198,1.146260904,0,-294.2
MSTRG.13129.5,0.39127046,2.86,0.668745129,1.251907764,0,-308.3
MSTRG.13129.6,0.38190184,1.32,0.303680982,1.24164158,0,-298.9
rna-XM_012715630.2,0.394913987,2.88,0.646222887,1.244956412,0,-314.3
MSTRG.13129.7,0.392070485,2.35,0.517621145,1.257809223,0,-317.3
rna-XM_012715631.2,0.39908953,2.35,0.534901366,1.261512169,0,-311.8
MSTRG.13129.8,0.396419437,1.32,0.337595908,1.170780998,0,-277.1
rna-XM_004499694.3,0.396694215,3.32,0.685950413,1.366369701,0,-380
rna-XM_004499696.3,0.39626556,3.3,0.684647303,1.360611867,0,-379.5
rna-XM_027334676.1,0.397400186,3.59,1,1.299774812,0,-259.9
rna-XM_012715627.1,0.424796748,1.64,1,2.034269958,0,-134.5
MSTRG.13130.1,0.328244275,0.39,0.446564885,1.268547274,0,-50.2
MSTRG.13131.1,0.391598916,1.69,0.343495935,1.36128437,0,-343.8
MSTRG.13131.2,0.399546828,1.69,0.382930514,1.434153005,0,-305.7
rna-XM_004499698.3,0.419055649,1.69,0.427487352,1.416292314,0,-284.14
rna-XM_004499699.3,0.433268859,1.69,0.49032882,1.518395044,0,-245.14
rna-XM_027335130.1,0.437305699,1.69,0.525388601,1.464420377,0,-232.24
MSTRG.13133.1,0.311328443,1.44,0.35207824,1.247490144,0,-285.7
rna-XM_004499705.3,0.327753304,1.44,0.38061674,1.34189903,0,-270.7
rna-XM_012715624.2,0.317699115,1.44,0.382300885,1.344790567,0,-261.3
rna-XM_012715625.2,0.314112291,1.44,0.327769347,1.28854719,0,-303.9
rna-XM_004499704.3,0.318219983,1.44,0.362720403,1.260253502,0,-279.7
MSTRG.13135.1,0.32918552,0.49,0.166289593,1.099125945,0,-173.21
MSTRG.13136.1,0.373937677,0.52,0.441926346,1.348975753,0,-59.5
MSTRG.13137.1,0.38372093,0.33,0.191860465,1.239622153,0,-158.7
rna-XM_027334557.1,0.324508967,2.37,0.607173356,1.567369315,0,-238
MSTRG.13139.1,0.365853659,0.28,0.341463415,2.114448052,0,-46.9
MSTRG.13140.1,0.339130435,0.39,0.203478261,1.248403977,0,-115.8
rna-XR_003472877.1,0.340463458,0.39,0.20855615,1.250295382,0,-115.1
rna-XR_189794.3,0.352272727,0.7,0.340909091,1.215866411,0,-131.2
MSTRG.13140.2,0.351170569,0.7,0.351170569,1.239351946,0,-126.5
MSTRG.13140.3,0.354938272,0.62,0.287037037,1.243887376,0,-134.5
MSTRG.13141.1,0.459150327,1.68,0.823529412,1.515285665,0,-178.9
MSTRG.13142.1,0.299492386,0.42,0.319796954,1.459973637,0,-50.4
rna-XM_004499745.1,0.379241517,1.67,1,1.711237374,0,-112.2
rna-XM_004499746.1,0.373333333,1.75,1,1.45579068,0,-130.9
rna-XM_004499747.1,0.357856494,3.67,1,1.506047088,0,-240.7
rna-XM_012715633.1,0.354657688,2.97,1,1.599775594,0,-188.5
MSTRG.13143.9,0.351955307,2.94,0.615921788,1.2828628,0,-336.4
MSTRG.13143.8,0.364285714,2.6,0.619047619,1.370474197,0,-298.9
MSTRG.13143.11,0.37385159,1.55,0.328621908,1.331798102,0,-348.4
MSTRG.13143.15,0.367416496,1.55,0.316973415,1.329422081,0,-358
MSTRG.13143.14,0.371242892,2.95,0.718927701,1.339421227,0,-301.1
rna-XM_027334633.1,0.355529132,2.19,0.781212842,1.660855661,0,-182.7
gene-LOC105852080,0.404945904,2.47,0.572642968,1.683175802,0,-330
MSTRG.13143.26,0.38700565,1.69,0.716101695,1.495261391,0,-167.4
MSTRG.13145.1,0.416808149,0.74,0.188455008,1.597491427,0,-273.3
MSTRG.13145.3,0.384615385,0.24,0.221538462,1.694223485,0,-66.7
rna-XR_003472980.1,0.362578335,0.74,0.198746643,1.277634491,0,-250
rna-XR_001143871.2,0.36115993,0.74,0.195079086,1.281837187,0,-257.3
rna-XR_003472981.1,0.361209964,0.65,0.173487544,1.190964836,0,-257.5
rna-XR_003472982.1,0.360237893,0.74,0.188615123,1.248423412,0,-274.6
rna-XR_003472983.1,0.368267831,0.74,0.161572052,1.218179995,0,-327.8
MSTRG.13146.1,0.397129187,0.37,0.265550239,1.243224932,0,-102.3
MSTRG.13146.2,0.376518219,0.3,0.36437247,1.581103679,0,-58
rna-XM_004499748.1,0.385702411,4.01,1,1.3761326,0,-311.7
rna-XM_004499713.3,0.421678322,3.39,0.711188811,1.315334523,0,-400.5
MSTRG.13150.1,0.366028708,0.2,0.14354067,1.234851954,0,-67.6
rna-XR_003472731.1,0.374301676,0.2,0.167597765,1.19306119,0,-47.6
MSTRG.13151.1,0.32244898,0.66,0.808163265,1.473106061,0,-45.6
MSTRG.13152.1,0.478091529,1.18,0.344693281,1.124820761,0,-313.6
rna-XM_027334385.1,0.393459916,2.91,0.920886076,2.422636642,0,-207.2
MSTRG.13153.3,0.35519802,0.54,0.20049505,1.340347176,0,-188.8
MSTRG.13153.2,0.37994543,1.87,0.382673943,1.20823035,0,-366.77
MSTRG.13153.4,0.431610942,0.31,0.282674772,1.48465812,0,-87.8
MSTRG.13153.5,0.421336207,0.39,0.126077586,1.355787037,0,-242
rna-XM_004499751.3,0.354773189,3.99,0.81042654,1.577418754,0,-352.9
MSTRG.13156.4,0.419354839,2.75,0.591397849,1.45388132,0,-325.4
MSTRG.13157.1,0.3728,0.34,0.1632,1.152040349,0,-134
MSTRG.13157.2,0.369529984,0.34,0.165316045,1.16187916,0,-130.3
rna-XM_027334894.1,0.404846757,2.87,0.613684961,1.548168957,0,-368
rna-XM_004499721.3,0.404478656,2.96,0.621413576,1.555236932,0,-376.8
rna-XM_004499752.2,0.350766456,3.15,0.852119026,1.668875015,0,-258.9
MSTRG.13162.2,0.360969388,1.14,0.43622449,1.372939135,0,-172.3
MSTRG.13163.1,0.432624113,0.31,0.329787234,2.073835784,0,-55.2
MSTRG.13164.1,0.387886598,0.68,0.262886598,1.589130406,0,-165.7
gene-LOC101494380,0.404379562,0.68,0.297810219,1.589487179,0,-145.5
MSTRG.13164.2,0.401974612,0.68,0.287729196,1.277962348,0,-157.3
MSTRG.13164.3,0.417721519,0.42,0.265822785,1.23131666,0,-102.6
MSTRG.13165.1,0.339285714,0.43,0.575892857,1.430681818,0,-37.9
MSTRG.13167.1,0.413559322,0.71,0.722033898,1.390677609,0,-69.6
rna-XM_027334351.1,0.332179931,2.46,0.638408304,1.376153815,0,-271.6
rna-XM_004499730.2,0.407258065,1.74,0.526209677,1.550704451,0,-255
rna-XM_004499729.3,0.371667936,1.46,0.333587205,1.153418167,0,-326.4
rna-XR_003473021.1,0.381031614,1.46,0.364392679,1.138704886,0,-299.3
MSTRG.13173.1,0.354992076,0.54,0.256735341,1.524435493,0,-119.1
rna-XM_027334680.1,0.403685092,1.99,1,1.597881206,0,-158
rna-XR_003473094.1,0.311435523,0.84,0.613138686,1.447176727,0,-88.7
MSTRG.13174.1,0.320809249,0.24,0.208092486,1.373485615,0,-67.8
rna-XR_003472745.1,0.346153846,0.88,0.676923077,1.482913961,0,-94.9
MSTRG.13175.1,0.362288136,0.87,0.552966102,1.397179579,0,-123.4
MSTRG.13179.1,0.421276596,1.88,0.6,1.323058781,0,-217.7
rna-XM_027334681.1,0.387905605,2.26,1,1.418915829,0,-140
MSTRG.13179.2,0.391796322,1.88,0.398868458,1.275467038,0,-317.1
rna-XM_004499735.3,0.392614189,1.88,0.548104956,1.293100609,0,-239.9
rna-XM_004499736.3,0.394268775,1.88,0.557312253,1.314563826,0,-234.9
MSTRG.13180.1,0.466491459,0.49,0.193166886,1.292160503,0,-215.6
rna-XM_004499737.3,0.47129506,1.76,0.70493992,1.298800493,0,-168.8
MSTRG.13181.1,0.327742837,3.16,0.662473795,1.410793517,0,-298.2
rna-XM_004499738.3,0.335090361,3.16,0.713855422,1.442866061,0,-278.8
MSTRG.13183.1,0.334689725,0.93,0.283825025,1.212293735,0,-197.9
rna-XM_004499740.3,0.34902411,0.93,0.32032147,1.214452343,0,-182.7
rna-XM_027334682.1,0.43583118,3.87,1,1.674052072,0,-328.3
rna-XM_004499760.1,0.35920398,3.35,1,1.471793071,0,-249.9
MSTRG.13184.1,0.349879904,0.92,0.220976781,1.346875378,0,-283.6
MSTRG.13184.2,0.343309859,0.92,0.242957746,1.424462359,0,-262.6
rna-XM_027334817.1,0.347938144,0.92,0.355670103,1.524792038,0,-184.5
rna-XM_004499742.3,0.360505166,0.92,0.316877153,1.313116936,0,-193.1
rna-XM_004499741.3,0.355477855,0.92,0.321678322,1.44131006,0,-188.8
rna-XM_004499743.3,0.390289449,2.38,0.666666667,1.617662512,0,-264.8
MSTRG.13186.1,0.361538462,0.7,0.403846154,1.424334194,0,-98.9
MSTRG.13188.22,0.35883905,1.7,0.672823219,1.562464211,0,-156.2
MSTRG.13189.2,0.347031963,1.28,0.292237443,1.784882612,0,-261.9
MSTRG.13190.1,0.396226415,0.28,0.264150943,1.47688294,0,-58.3
rna-XR_003472829.1,0.413793103,0.63,0.724137931,1.607127193,0,-69.2
MSTRG.13191.1,0.339705882,1.46,0.322058824,1.122889107,0,-301.8
MSTRG.13192.1,0.342075257,0.35,0.11972634,1.269725292,0,-196.1
MSTRG.13192.2,0.355342137,0.35,0.12605042,1.258741205,0,-192.3
rna-XM_027334454.1,0.348275862,1.46,0.503448276,1.214076105,0,-171.4
MSTRG.13193.1,0.385220126,0.66,0.311320755,1.390692012,0,-128.08
MSTRG.13195.1,0.412811388,0.44,0.46975089,1.619848901,0,-58.1
MSTRG.13196.1,0.327944573,0.98,0.678983834,1.290836057,0,-61.4
rna-XR_003473050.1,0.350553506,0.11,0.121771218,1.590198322,0,-37.7
MSTRG.13197.1,0.303964758,0.34,0.449339207,1.80224359,0,-20.6
MSTRG.13198.1,0.384892086,0.56,0.201438849,1.344637322,0,-195.5
rna-XR_003473117.1,0.480769231,0.33,0.951923077,1.40625,0,-30.7
MSTRG.13201.1,0.318007663,0.31,0.17816092,1.31712734,0,-84.3
MSTRG.13203.1,0.365914787,0.5,0.187969925,1.254996867,0,-179.44
MSTRG.13203.2,0.364123159,0.5,0.200803213,1.290627997,0,-169.14
rna-XR_189797.3,0.384720327,0.5,0.204638472,1.293065514,0,-168.7
MSTRG.13203.4,0.369318182,0.5,0.213068182,1.262291288,0,-151.3
MSTRG.13203.5,0.366906475,0.5,0.215827338,1.29279464,0,-149.9
rna-XR_003472859.1,0.37544611,3.35,0.717344754,1.644671995,0,-345.7
MSTRG.13204.7,0.393689986,1,0.205761317,1.148643588,0,-340.9
MSTRG.13204.8,0.393856655,1,0.204778157,1.108889356,0,-344
rna-XR_003472860.1,0.391836735,0.98,0.2,1.171060243,0,-345.3
MSTRG.13206.2,0.390658174,1.51,0.48089172,1.350317882,0,-250.2
MSTRG.13206.3,0.404732254,0.82,0.306351183,1.326527976,0,-208.6
MSTRG.13206.6,0.32122905,0.68,0.284916201,1.264769699,0,-173.6
rna-XM_012715660.2,0.432357043,4.68,0.979079498,1.742429905,0,-411.6
MSTRG.13207.1,0.418439716,0.91,0.968085106,1.979528986,0,-74.2
MSTRG.13208.1,0.407751938,0.27,0.125581395,1.396805917,0,-147.2
MSTRG.13209.1,0.363138686,1.77,0.968978102,1.644331142,0,-136.7
MSTRG.13210.1,0.408127208,1.85,0.980565371,1.525971251,0,-148.4
MSTRG.13211.3,0.362116992,0.49,0.409470752,1.52284689,0,-77.1
MSTRG.13211.4,0.361493124,0.49,0.288801572,1.457099303,0,-107.9
MSTRG.13212.1,0.283625731,0.99,0.434210526,1.355570427,0,-133.8
rna-XR_003473068.1,0.2796875,0.99,0.4640625,1.337916667,0,-122.3
MSTRG.13214.1,0.390960452,1.6,0.542372881,1.655986786,0,-222.8
rna-XM_004499769.3,0.384439359,1.6,0.549199085,1.679992515,0,-214.4
rna-XR_003473106.1,0.409090909,0.21,0.715909091,2.416666667,0,-18.2
MSTRG.13215.1,0.378132118,2.81,0.640091116,1.550363906,0,-336.9
rna-XM_004499770.3,0.390222222,2.81,0.749333333,1.630281532,0,-287.5
MSTRG.13216.1,0.391554702,1.94,0.558541267,1.399085948,0,-235.6
rna-XM_004499771.3,0.38976378,1.94,0.572834646,1.404621727,0,-225.4
MSTRG.13218.1,0.316187595,0.99,0.449319213,1.406440499,0,-143.8
rna-XM_004499773.3,0.32197615,0.99,0.505962521,1.503336851,0,-126.3
MSTRG.13219.3,0.337234821,2.13,0.467446964,1.322839904,0,-301.1
MSTRG.13219.5,0.33570863,1.22,0.289786223,1.292093607,0,-271
MSTRG.13219.9,0.333333333,1.03,0.247596154,1.226621266,0,-273.6
MSTRG.13219.7,0.328956966,2.13,0.466083151,1.302186641,0,-292.1
MSTRG.13219.17,0.337169939,0.7,0.142180095,1.066028689,0,-333.1
MSTRG.13219.19,0.338059701,2.13,0.476865672,1.39850978,0,-304.4
MSTRG.13219.21,0.338258165,2.13,0.49688958,1.322893945,0,-289.1
MSTRG.13219.22,0.34040672,2.13,0.564986737,1.361518522,0,-251.4
MSTRG.13219.24,0.338039216,2.13,0.501176471,1.328145014,0,-288.1
rna-XM_027335039.1,0.364693446,2.13,0.675475687,1.468914807,0,-226.4
rna-XM_004499781.3,0.35694315,2.13,0.595526561,1.354366148,0,-253.2
rna-XM_004499782.3,0.352380952,2.13,0.553246753,1.337756949,0,-265
rna-XM_012715670.2,0.354693141,2.13,0.576714801,1.507032558,0,-257.6
rna-XM_012715671.2,0.356287425,2.13,0.637724551,1.497785085,0,-234.1
rna-XM_004499778.3,0.359677419,2.23,0.539516129,1.493900624,0,-311.7
rna-XM_012715667.2,0.360061681,2.23,0.515805705,1.462208581,0,-324.1
rna-XM_004499779.3,0.374273256,2.23,0.48619186,1.410756097,0,-348.8
rna-XM_004499780.3,0.375196232,2.23,0.525117739,1.346820962,0,-318.4
rna-XM_012715668.2,0.375,2.23,0.497767857,1.436752111,0,-334.9
rna-XM_012715669.2,0.374732334,2.23,0.47751606,1.409730093,0,-347.9
MSTRG.13219.25,0.343971631,1.22,0.324468085,1.254503063,0,-262.2
MSTRG.13219.26,0.352056169,1.03,0.309929789,1.231023892,0,-233.3
MSTRG.13219.29,0.354081633,1,0.306122449,1.235635775,0,-231.4
MSTRG.13219.27,0.367586207,1.1,0.227586207,1.217447528,0,-353.8
MSTRG.13219.30,0.34148728,1.5,0.440313112,1.25900096,0,-222.7
MSTRG.13219.32,0.373278237,1.74,0.359504132,1.242804374,0,-364.8
MSTRG.13219.35,0.341296928,1.22,0.312286689,1.33039396,0,-268.8
MSTRG.13219.36,0.34939759,0.7,0.180722892,1.218543842,0,-271.2
MSTRG.13220.1,0.26716141,1.24,0.690166976,2.110481017,0,-99.3
rna-XM_004499786.3,0.350220264,3.55,0.781938326,1.419484629,0,-312.7
MSTRG.13222.1,0.382621951,1.99,0.455030488,1.378983445,0,-328.52
rna-XM_004499787.2,0.41025641,1.99,0.566951567,1.495285572,0,-266.5
MSTRG.13223.1,0.278969957,0.31,0.399141631,1.59596856,0,-26.6
MSTRG.13224.1,0.323575949,3.72,0.882911392,1.642789354,0,-299.7
rna-XM_004499788.3,0.331687243,3.72,0.918518519,1.666073465,0,-291
MSTRG.13225.1,0.329861111,0.09,0.09375,1.263362069,0,-65.5
MSTRG.13226.1,0.325242718,0.33,0.240291262,1.161130536,0,-63.3
rna-XM_004499789.2,0.334217507,3.52,0.933687003,1.509958259,0,-238.3
rna-XM_004499790.1,0.37755102,3.92,1,1.586860851,0,-309.8
MSTRG.13227.1,0.370262391,0.02,0.017492711,1.301676605,0,-95.9
rna-XR_003472770.1,0.379978471,0.5,0.16146394,1.477849784,0,-218.5
MSTRG.13228.4,0.354383358,0.68,0.151560178,1.290511156,0,-321.2
MSTRG.13229.1,0.350620068,0.78,0.263810598,1.261223562,0,-196.4
rna-XM_027334450.1,0.357142857,1.43,0.486394558,1.307098765,0,-201.6
rna-XM_027335136.1,0.352769679,1.83,0.533527697,1.365994761,0,-213.7
MSTRG.13230.1,0.30703259,0.39,0.100343053,1.229931415,0,-244.8
gene-LOC105852090,0.404109589,0.67,0.275342466,1.263398877,0,-188.6
rna-XM_004499805.1,0.413752914,2.86,1,2.07969147,0,-115.3
MSTRG.13231.1,0.319444444,0.51,0.163461538,1.205734127,0,-181
MSTRG.13231.2,0.365010799,0.31,0.200863931,1.248214908,0,-79.5
MSTRG.13231.3,0.352705411,0.31,0.093186373,1.213797602,0,-200.8
MSTRG.13231.4,0.354764638,0.31,0.106773823,1.256470024,0,-174.2
MSTRG.13231.5,0.356643357,0.31,0.108391608,1.226219933,0,-172.4
rna-XR_003472837.1,0.336297494,0.25,0.060630558,1.132409294,0,-273.3
rna-XR_003472838.1,0.336809176,1.83,0.572471324,1.497566733,0,-189.2
MSTRG.13233.1,0.3376,0.41,0.1968,1.271873995,0,-113.9
rna-XM_027334451.1,0.356334842,1.43,0.485294118,1.303184282,0,-201.6
MSTRG.13233.2,0.354092527,0.4,0.213523132,1.250541896,0,-106.2
MSTRG.13232.10,0.42282507,2.9,0.813844715,1.329194115,0,-306.7
MSTRG.13234.1,0.288006757,0.43,0.108952703,1.263640591,0,-200.2
rna-XM_004499797.3,0.337453646,1.71,0.634116193,1.381814534,0,-163.4
MSTRG.13235.1,0.44510978,0.93,0.556886228,1.363426371,0,-149.2
rna-XM_004499798.3,0.390890551,2.98,0.60774983,1.44251137,0,-367.1
rna-XR_003473035.1,0.341500766,0.74,0.339969372,1.120580808,0,-138.2
MSTRG.13237.1,0.34608985,0.41,0.204658902,1.120565627,0,-124.3
MSTRG.13237.2,0.35426009,0.41,0.183856502,1.301491477,0,-157.2
rna-XM_004499806.1,0.369075369,4.29,1,1.53767625,0,-337.3
rna-XM_027334465.1,0.348264278,2.5,0.839865622,1.794501066,0,-184.9
rna-XM_027334466.1,0.347972973,2.46,0.831081081,1.970109179,0,-182
rna-XM_027334467.1,0.348246675,2.28,0.827085852,1.735319321,0,-172.1
MSTRG.13238.1,0.344605475,0.8,0.38647343,1.602710597,0,-133.1
MSTRG.13238.2,0.35,0.71,0.560526316,1.731387981,0,-69.9
MSTRG.13238.3,0.306640625,0.29,0.169921875,1.352438632,0,-93.6
MSTRG.13238.4,0.346491228,0.38,0.25,1.822575758,0,-91.8
MSTRG.13238.5,0.353383459,0.7,0.789473684,2.214516129,0,-41.7
MSTRG.13240.1,0.317351598,0.12,0.082191781,1.50750001,0,-52.8
MSTRG.13241.1,0.434327156,3.57,0.863013699,2.759854871,0,-364.1
MSTRG.13241.2,0.43370607,3.57,0.85543131,2.610641859,0,-361.7
rna-XM_012715677.2,0.441102757,3.51,0.879699248,2.876074273,0,-353
MSTRG.13242.1,0.388541667,0.41,0.128125,1.399466358,0,-247.1
rna-XM_027334686.1,0.377939984,1.97,0.479318735,1.515126595,0,-284.48
rna-XM_027334687.1,0.402006173,3.42,0.791666667,1.406687015,0,-348
MSTRG.13245.1,0.378806334,0.7,0.255785627,1.18696197,0,-158.7
MSTRG.13246.1,0.327476038,0.78,0.186900958,1.116155976,0,-276.6
rna-XM_004499810.3,0.335597826,1.57,0.639945652,1.141437737,0,-163.4
MSTRG.13246.2,0.327455919,0.78,0.294710327,1.113880454,0,-169.8
MSTRG.13248.1,0.359838275,2.24,0.452830189,1.160598273,0,-333
MSTRG.13248.2,0.364300626,1.58,0.494780793,1.19684338,0,-229.8
rna-XM_027334258.1,0.380042463,2.24,0.713375796,1.363375113,0,-230.2
rna-XM_004499802.3,0.370616114,2.24,0.636966825,1.290704152,0,-241.2
MSTRG.13248.4,0.359322034,0.9,0.457627119,1.248161605,0,-138.7
MSTRG.13249.1,0.348901099,1.97,0.541208791,1.516815467,0,-247.7
rna-XM_004499803.3,0.362255965,1.97,0.640997831,1.556031775,0,-209.9
rna-XM_004499815.1,0.437134503,4.56,1,1.360657447,0,-370.7
MSTRG.13250.1,0.311915888,0.79,0.276869159,1.160490883,0,-178.7
MSTRG.13250.2,0.317484663,0.41,0.188650307,1.18105107,0,-128.5
MSTRG.13251.1,0.335146159,0.58,0.11828688,1.382957383,0,-329
rna-XM_004499811.3,0.351468048,1.66,0.430051813,1.414517341,0,-261.57
rna-XR_003473101.1,0.377358491,0.07,0.198113208,1.484848485,0,-13.8
MSTRG.13253.2,0.409817352,1.97,0.674657534,1.646181717,0,-158.5
MSTRG.13253.3,0.405681818,2.14,0.729545455,1.643546117,0,-159.4
rna-XM_004499813.3,0.382804504,2.4,0.736949846,1.680397685,0,-194.7
MSTRG.13255.1,0.334635417,0.56,0.21875,1.253629265,0,-167.1
MSTRG.13257.1,0.384,0.18,0.216,1.528819444,0,-57.3
MSTRG.13258.1,0.36196319,0.24,0.220858896,1.32992677,0,-61.8
MSTRG.13261.2,0.35942492,1.12,0.536741214,1.295317775,0,-134
MSTRG.13262.1,0.384721266,2.45,0.505849966,1.492596286,0,-346.3
rna-XM_004499817.3,0.392801252,2.45,0.575117371,1.501879215,0,-312
rna-XM_004499843.1,0.452631579,3.8,1,2.038649107,0,-130.94
rna-XM_027334688.1,0.412037037,2.84,0.986111111,2.437673214,0,-181.4
MSTRG.13263.1,0.438967136,0.45,0.316901408,1.759056856,0,-137.2
MSTRG.13265.1,0.408469945,0.54,0.221311475,1.654796512,0,-154.4
rna-XR_001143875.2,0.347670251,0.25,0.089605735,1.312548563,0,-178.3
rna-XR_001143876.2,0.345971564,0.25,0.088862559,1.186604753,0,-178.2
rna-XR_001143874.2,0.346294046,0.15,0.054678007,1.19947748,0,-173.4
MSTRG.13266.1,0.333944954,0.37,0.101834862,1.134710266,0,-218.7
MSTRG.13266.2,0.32382421,0.51,0.117964534,1.145827637,0,-263
MSTRG.13266.3,0.386946387,0.1,0.06993007,1.242129129,0,-92.6
MSTRG.13266.4,0.332420091,0.37,0.101369863,1.191008633,0,-221.3
MSTRG.13266.5,0.384885764,0.29,0.152899824,1.25525311,0,-114.8
MSTRG.13266.6,0.384879725,0.29,0.149484536,1.44221224,0,-119.7
MSTRG.13266.7,0.326649958,0.51,0.127819549,1.117621747,0,-241.4
MSTRG.13266.8,0.363745498,1.2,0.432172869,1.228129823,0,-183.8
MSTRG.13266.9,0.330895795,0.37,0.101462523,1.133034668,0,-220.6
MSTRG.13266.10,0.383802817,0.29,0.153169014,1.291227731,0,-118.7
MSTRG.13266.11,0.32293578,0.51,0.140366972,1.165167893,0,-219.6
MSTRG.13266.12,0.361031519,0.93,0.399713467,1.127565879,0,-149
MSTRG.13267.12,0.391601563,0.82,0.240234375,1.315912468,0,-229.5
MSTRG.13267.14,0.400972053,1.26,0.459295261,1.377865293,0,-201.4
MSTRG.13268.1,0.283609576,0.7,0.386740331,1.217080798,0,-230.9
MSTRG.13267.17,0.412092283,1.52,0.362768496,1.185789783,0,-320.4
MSTRG.13269.1,0.368067227,0.56,0.282352941,1.166778828,0,-119.4
MSTRG.13269.2,0.392070485,0.56,0.370044053,1.233702987,0,-100.9
MSTRG.13269.3,0.38623327,0.56,0.321223709,1.247754114,0,-113.3
MSTRG.13269.4,0.385749386,0.56,0.412776413,1.167261905,0,-82.6
